datetime,DOsp_1,error_1,error_2,NH4_1,NO3_1,P,I,D
2019-08-28 12:06:00,0.0872,-1.0286,-1.0285,9.2693,10.2979,0.1,0.0025,0.1
2019-08-28 12:07:00,0.0801,-1.0513,-1.0286,9.265,10.3162,0.1,0.0025,0.1
2019-08-28 12:08:00,0.072,-1.0898,-1.0513,9.2447,10.3345,0.1,0.0025,0.1
2019-08-28 12:09:00,0.0688,-1.111,-1.0898,9.2367,10.3477,0.1,0.0025,0.1
2019-08-28 12:10:00,0.0593,-1.1546,-1.111,9.2202,10.3747,0.1,0.0025,0.1
2019-08-28 12:11:00,0.0582,-1.1675,-1.1546,9.2162,10.3837,0.1,0.0025,0.1
2019-08-28 12:12:00,0.0436,-1.2316,-1.1675,9.1932,10.4248,0.1,0.0025,0.1
2019-08-28 12:13:00,0.0424,-1.254,-1.2316,9.1838,10.4378,0.1,0.0025,0.1
2019-08-28 12:14:00,0.0353,-1.2846,-1.254,9.1764,10.461,0.1,0.0025,0.1
2019-08-28 12:15:00,0.0309,-1.3054,-1.2846,9.1692,10.4745,0.1,0.0025,0.1
2019-08-28 12:16:00,0.0268,-1.3197,-1.3054,9.1683,10.488,0.1,0.0025,0.1
2019-08-28 12:17:00,0.02,-1.3713,-1.3197,9.1444,10.5158,0.1,0.0025,0.1
2019-08-28 12:18:00,0.02,-1.3938,-1.3713,9.1447,10.5385,0.1,0.0025,0.1
2019-08-28 12:19:00,0.02,-1.3994,-1.3938,9.1486,10.548,0.1,0.0025,0.1
2019-08-28 12:20:00,0.02,-1.446,-1.3994,9.1203,10.5662,0.1,0.0025,0.1
2019-08-28 12:21:00,0.02,-1.4772,-1.446,9.1122,10.5895,0.1,0.0025,0.1
2019-08-28 12:22:00,0.02,-1.5109,-1.4772,9.1012,10.6121,0.1,0.0025,0.1
2019-08-28 12:23:00,0.02,-1.5281,-1.5109,9.0929,10.6211,0.1,0.0025,0.1
2019-08-28 12:24:00,0.02,-1.553,-1.5281,9.077,10.63,0.1,0.0025,0.1
2019-08-28 12:25:00,0.02,-1.5637,-1.553,9.085,10.6487,0.1,0.0025,0.1
2019-08-28 12:26:00,0.02,-1.5984,-1.5637,9.0731,10.6715,0.1,0.0025,0.1
2019-08-28 12:27:00,0.0212,-1.5898,-1.5984,9.0813,10.6711,0.1,0.0025,0.1
2019-08-28 12:28:00,0.02,-1.6165,-1.5898,9.0733,10.6898,0.1,0.0035,0.1
2019-08-28 12:29:00,0.02,-1.6218,-1.6165,9.0773,10.6991,0.1,0.0035,0.1
2019-08-28 12:30:00,0.02,-1.5999,-1.6218,9.0895,10.6894,0.1,0.0035,0.1
2019-08-28 12:31:00,0.02,-1.653,-1.5999,9.0694,10.7224,0.1,0.0035,0.1
2019-08-28 12:32:00,0.02,-1.688,-1.653,9.0575,10.7456,0.1,0.0035,0.1
2019-08-28 12:33:00,0.02,-1.7148,-1.688,9.0497,10.7645,0.1,0.0035,0.1
2019-08-28 12:34:00,0.02,-1.7097,-1.7148,9.0495,10.7593,0.1,0.0035,0.1
2019-08-28 12:35:00,0.02,-1.7231,-1.7097,9.0498,10.7729,0.1,0.0035,0.1
2019-08-28 12:36:00,0.02,-1.7714,-1.7231,9.03,10.8014,0.1,0.0035,0.1
2019-08-28 12:37:00,0.02,-1.7884,-1.7714,9.0269,10.8152,0.1,0.0035,0.1
2019-08-28 12:38:00,0.02,-1.8239,-1.7884,9.019,10.843,0.1,0.0035,0.1
2019-08-28 12:39:00,0.02,-1.8117,-1.8239,9.0315,10.8431,0.1,0.0035,0.1
2019-08-28 12:40:01,0.02,-1.8168,-1.8117,9.0311,10.8479,0.1,0.0035,0.1
2019-08-28 12:41:00,0.02,-1.8319,-1.8168,9.0301,10.862,0.1,0.0035,0.1
2019-08-28 12:42:00,0.02,-1.8533,-1.8319,9.0185,10.8718,0.1,0.0035,0.1
2019-08-28 12:43:00,0.02,-1.8635,-1.8533,9.0275,10.891,0.1,0.0035,0.1
2019-08-28 12:44:00,0.02,-1.8766,-1.8635,9.0236,10.9001,0.1,0.0035,0.1
2019-08-28 12:45:00,0.02,-1.8727,-1.8766,9.0273,10.9,0.1,0.0035,0.1
2019-08-28 12:46:00,0.02,-1.9172,-1.8727,9.0112,10.9285,0.1,0.0035,0.1
2019-08-28 12:47:00,0.02,-1.908,-1.9172,9.0155,10.9235,0.1,0.0035,0.1
2019-08-28 12:48:00,0.02,-1.9174,-1.908,9.0109,10.9283,0.1,0.0035,0.1
2019-08-28 12:49:00,0.02,-1.932,-1.9174,9.0108,10.9428,0.1,0.0035,0.1
2019-08-28 12:50:00,0.02,-1.9537,-1.932,9.0078,10.9615,0.1,0.0035,0.1
2019-08-28 12:51:00,0.02,-1.9595,-1.9537,9.0116,10.971,0.1,0.0035,0.1
2019-08-28 12:52:00,0.02,-1.9313,-1.9595,9.0347,10.966,0.1,0.0035,0.1
2019-08-28 12:53:00,0.02,-1.9676,-1.9313,9.0266,10.9942,0.1,0.0035,0.1
2019-08-28 12:54:00,0.02,-1.9985,-1.9676,9.0151,11.0136,0.1,0.0035,0.1
2019-08-28 12:55:00,0.0232,-1.9637,-1.9985,9.0353,10.999,0.1,0.0035,0.1
2019-08-28 12:56:00,0.02,-1.9849,-1.9637,9.0235,11.0084,0.1,0.0035,0.1
2019-08-28 12:57:00,0.02,-2.0041,-1.9849,9.0283,11.0324,0.1,0.0035,0.1
2019-08-28 12:58:00,0.02,-2.0177,-2.0041,9.0243,11.0419,0.1,0.0035,0.1
2019-08-28 12:59:00,0.02,-1.9961,-2.0177,9.0363,11.0324,0.1,0.0035,0.1
2019-08-28 13:00:00,0.02,-2.0138,-1.9961,9.0279,11.0417,0.1,0.0035,0.1
2019-08-28 13:01:00,0.02,-2.0328,-2.0138,9.0283,11.0611,0.1,0.0035,0.1
2019-08-28 13:02:00,0.02,-2.0296,-2.0328,9.0361,11.0658,0.1,0.0035,0.1
2019-08-28 13:03:00,0.02,-2.0386,-2.0296,9.0317,11.0703,0.1,0.0035,0.1
2019-08-28 13:04:00,0.02,-2.0966,-2.0386,9.0072,11.1038,0.1,0.0035,0.1
2019-08-28 13:05:00,0.02,-2.1397,-2.0966,8.9878,11.1275,0.1,0.0035,0.1
2019-08-28 13:06:00,0.02,-2.1966,-2.1397,8.9798,11.1764,0.1,0.0035,0.1
2019-08-28 13:07:00,0.02,-2.2023,-2.1966,8.9835,11.1858,0.1,0.0035,0.1
2019-08-28 13:08:00,0.02,-2.2008,-2.2023,8.9845,11.1853,0.1,0.0035,0.1
2019-08-28 13:09:00,0.02,-2.1847,-2.2008,9.0005,11.1852,0.1,0.0035,0.1
2019-08-28 13:10:00,0.02,-2.1757,-2.1847,9.0043,11.18,0.1,0.0035,0.1
2019-08-28 13:11:00,0.02,-2.1839,-2.1757,9.0053,11.1891,0.1,0.0035,0.1
2019-08-28 13:12:00,0.02,-2.194,-2.1839,9.0048,11.1988,0.1,0.0035,0.1
2019-08-28 13:13:00,0.02,-2.1966,-2.194,9.0168,11.2134,0.1,0.0035,0.1
2019-08-28 13:14:00,0.02,-2.1845,-2.1966,9.0246,11.2091,0.1,0.0035,0.1
2019-08-28 13:15:00,0.02,-2.1707,-2.1845,9.0326,11.2033,0.1,0.0035,0.1
2019-08-28 13:16:00,0.02,-2.1775,-2.1707,9.0408,11.2183,0.1,0.0035,0.1
2019-08-28 13:17:00,0.02,-2.1597,-2.1775,9.0532,11.2129,0.1,0.0035,0.1
2019-08-28 13:18:00,0.02,-2.1653,-2.1597,9.0527,11.218,0.1,0.0035,0.1
2019-08-28 13:19:00,0.02,-2.1755,-2.1653,9.0615,11.2371,0.1,0.0035,0.1
2019-08-28 13:20:00,0.02,-2.1762,-2.1755,9.0657,11.2419,0.1,0.0035,0.1
2019-08-28 13:21:00,0.02,-2.1681,-2.1762,9.0737,11.2418,0.1,0.0035,0.1
2019-08-28 13:22:00,0.02,-2.174,-2.1681,9.0727,11.2467,0.1,0.0035,0.1
2019-08-28 13:23:00,0.02,-2.1567,-2.174,9.0849,11.2415,0.1,0.0035,0.1
2019-08-28 13:24:00,0.02,-2.1312,-2.1567,9.1006,11.2319,0.1,0.0035,0.1
2019-08-28 13:25:00,0.02,-2.14,-2.1312,9.1012,11.2411,0.1,0.0035,0.1
2019-08-28 13:26:00,0.02,-2.1229,-2.14,9.1177,11.2405,0.1,0.0035,0.1
2019-08-28 13:27:00,0.02,-2.1015,-2.1229,9.1292,11.2307,0.1,0.0035,0.1
2019-08-28 13:28:00,0.02,-2.1109,-2.1015,9.1299,11.2408,0.1,0.0035,0.1
2019-08-28 13:29:00,0.02,-2.0904,-2.1109,9.1504,11.2408,0.1,0.0035,0.1
2019-08-28 13:30:00,0.02,-2.0573,-2.0904,9.1737,11.231,0.1,0.0035,0.1
2019-08-28 13:31:00,0.02,-2.0445,-2.0573,9.1864,11.2309,0.1,0.0035,0.1
2019-08-28 13:32:00,0.02,-2.0436,-2.0445,9.182,11.2256,0.1,0.0035,0.1
2019-08-28 13:33:00,0.02,-2.0497,-2.0436,9.1905,11.2401,0.1,0.0035,0.1
2019-08-28 13:34:00,0.02,-2.0298,-2.0497,9.2105,11.2402,0.1,0.0035,0.1
2019-08-28 13:35:00,0.02,-2.0246,-2.0298,9.2148,11.2394,0.1,0.0035,0.1
2019-08-28 13:36:00,0.02,-2.0073,-2.0246,9.227,11.2343,0.1,0.0035,0.1
2019-08-28 13:37:00,0.02,-1.9994,-2.0073,9.2352,11.2345,0.1,0.0035,0.1
2019-08-28 13:38:00,0.0204,-1.9591,-1.9994,9.2556,11.2147,0.1,0.0035,0.1
2019-08-28 13:39:00,0.02,-1.9419,-1.9591,9.2679,11.2098,0.1,0.0035,0.1
2019-08-28 13:40:00,0.02,-1.9531,-1.9419,9.2761,11.2293,0.1,0.0035,0.1
2019-08-28 13:41:00,0.0216,-1.9173,-1.9531,9.2925,11.2098,0.1,0.0035,0.1
2019-08-28 13:42:00,0.02,-1.905,-1.9173,9.3047,11.2097,0.1,0.0035,0.1
2019-08-28 13:43:00,0.02,-1.8782,-1.905,9.3212,11.1994,0.1,0.0035,0.1
2019-08-28 13:44:00,0.02,-1.8661,-1.8782,9.3379,11.204,0.1,0.0035,0.1
2019-08-28 13:45:00,0.0201,-1.8275,-1.8661,9.3713,11.1988,0.1,0.0035,0.1
2019-08-28 13:46:00,0.02,-1.8154,-1.8275,9.3835,11.1989,0.1,0.0035,0.1
2019-08-28 13:47:00,0.02,-1.7886,-1.8154,9.4003,11.189,0.1,0.0035,0.1
2019-08-28 13:48:00,0.02,-1.7724,-1.7886,9.4163,11.1887,0.1,0.0035,0.1
2019-08-28 13:49:00,0.02,-1.7871,-1.7724,9.4207,11.2078,0.1,0.0035,0.1
2019-08-28 13:50:00,0.0244,-1.742,-1.7871,9.4461,11.1881,0.1,0.0035,0.1
2019-08-28 13:51:00,0.02,-1.7208,-1.742,9.4626,11.1833,0.1,0.0035,0.1
2019-08-28 13:52:00,0.021,-1.6758,-1.7208,9.4876,11.1635,0.1,0.0035,0.1
2019-08-28 13:53:00,0.02,-1.6361,-1.6758,9.5124,11.1485,0.1,0.0035,0.1
2019-08-28 13:54:00,0.02,-1.6109,-1.6361,9.5374,11.1483,0.1,0.0035,0.1
2019-08-28 13:55:00,0.02,-1.5922,-1.6109,9.5505,11.1426,0.1,0.0035,0.1
2019-08-28 13:56:00,0.02,-1.5797,-1.5922,9.5724,11.1521,0.1,0.0035,0.1
2019-08-28 13:57:00,0.02,-1.5598,-1.5797,9.5925,11.1523,0.1,0.0035,0.1
2019-08-28 13:58:00,0.0209,-1.5186,-1.5598,9.6187,11.1373,0.1,0.0035,0.1
2019-08-28 13:59:00,0.0206,-1.4739,-1.5186,9.6437,11.1176,0.1,0.0035,0.1
2019-08-28 14:00:00,0.02,-1.4617,-1.4739,9.6563,11.118,0.1,0.0035,0.1
2019-08-28 14:01:00,0.02,-1.4391,-1.4617,9.669,11.1081,0.1,0.0035,0.1
2019-08-28 14:02:00,0.0218,-1.3942,-1.4391,9.6994,11.0935,0.1,0.0035,0.1
2019-08-28 14:03:00,0.02,-1.377,-1.3942,9.7162,11.0932,0.1,0.0035,0.1
2019-08-28 14:04:00,0.02,-1.395,-1.377,9.7078,11.1028,0.1,0.0035,0.1
2019-08-28 14:05:00,0.02,-1.3828,-1.395,9.7245,11.1072,0.1,0.0035,0.1
2019-08-28 14:06:00,0.02,-1.3612,-1.3828,9.7364,11.0976,0.1,0.0035,0.1
2019-08-28 14:07:00,0.0215,-1.3198,-1.3612,9.7585,11.0782,0.1,0.0035,0.1
2019-08-28 14:08:00,0.02,-1.3032,-1.3198,9.7845,11.0877,0.1,0.0035,0.1
2019-08-28 14:09:00,0.0259,-1.2435,-1.3032,9.8148,11.0583,0.1,0.0035,0.1
2019-08-28 14:10:00,0.02,-1.23,-1.2435,9.8283,11.0583,0.1,0.0035,0.1
2019-08-28 14:11:00,0.02,-1.2257,-1.23,9.8276,11.0534,0.1,0.0035,0.1
2019-08-28 14:12:00,0.02,-1.2075,-1.2257,9.8457,11.0532,0.1,0.0035,0.1
2019-08-28 14:13:00,0.02,-1.186,-1.2075,9.8624,11.0484,0.1,0.0035,0.1
2019-08-28 14:14:00,0.022,-1.1451,-1.186,9.8839,11.029,0.1,0.0035,0.1
2019-08-28 14:15:00,0.02,-1.1236,-1.1451,9.9055,11.029,0.1,0.0035,0.1
2019-08-28 14:16:00,0.02,-1.1239,-1.1236,9.9098,11.0337,0.1,0.0035,0.1
2019-08-28 14:17:00,0.0284,-1.0636,-1.1239,9.9316,10.9953,0.1,0.0035,0.1
2019-08-28 14:18:00,0.0231,-1.042,-1.0636,9.9624,11.0044,0.1,0.0035,0.1
2019-08-28 14:19:00,0.0268,-0.9954,-1.042,9.9845,10.9799,0.1,0.0035,0.1
2019-08-28 14:20:00,0.0286,-0.9466,-0.9954,10.0145,10.9611,0.1,0.0035,0.1
2019-08-28 14:21:00,0.0258,-0.9202,-0.9466,10.0405,10.9607,0.1,0.0035,0.1
2019-08-28 14:22:00,0.0296,-0.8729,-0.9202,10.0684,10.9413,0.1,0.0035,0.1
2019-08-28 14:23:00,0.0293,-0.8363,-0.8729,10.0905,10.9268,0.1,0.0035,0.1
2019-08-28 14:24:00,0.031,-0.7958,-0.8363,10.1165,10.9123,0.1,0.0035,0.1
2019-08-28 14:25:00,0.0318,-0.7585,-0.7958,10.1397,10.8982,0.1,0.0035,0.1
2019-08-28 14:26:00,0.0366,-0.7036,-0.7585,10.1658,10.8694,0.1,0.0035,0.1
2019-08-28 14:27:00,0.0433,-0.6314,-0.7036,10.2144,10.8458,0.1,0.0035,0.1
2019-08-28 14:28:00,0.0368,-0.617,-0.6314,10.2283,10.8454,0.1,0.0035,0.1
2019-08-28 14:29:00,0.0426,-0.571,-0.617,10.2598,10.8308,0.1,0.0035,0.1
2019-08-28 14:30:00,0.0445,-0.5291,-0.571,10.2779,10.8071,0.1,0.0035,0.1
2019-08-28 14:31:00,0.0449,-0.4973,-0.5291,10.3049,10.8022,0.1,0.0035,0.1
2019-08-28 14:32:00,0.0465,-0.4654,-0.4973,10.3275,10.7929,0.1,0.0035,0.1
2019-08-28 14:33:00,0.0531,-0.4093,-0.4654,10.3548,10.7641,0.1,0.0035,0.1
2019-08-28 14:34:00,0.0573,-0.354,-0.4093,10.3867,10.7407,0.1,0.0035,0.1
2019-08-28 14:35:00,0.0541,-0.3363,-0.354,10.405,10.7413,0.1,0.0035,0.1
2019-08-28 14:36:00,0.0627,-0.2796,-0.3363,10.4326,10.7123,0.1,0.0035,0.1
2019-08-28 14:37:00,0.0673,-0.2245,-0.2796,10.4646,10.689,0.1,0.0035,0.1
2019-08-28 14:38:00,0.0694,-0.1834,-0.2245,10.496,10.6795,0.1,0.0035,0.1
2019-08-28 14:39:00,0.0777,-0.1193,-0.1834,10.5325,10.6518,0.1,0.0035,0.1
2019-08-28 14:40:00,0.0795,-0.0767,-0.1193,10.5514,10.6281,0.1,0.0035,0.1
2019-08-28 14:41:00,0.0862,-0.0214,-0.0767,10.5883,10.6097,0.1,0.0035,0.1
2019-08-28 14:42:00,0.0929,0.0392,-0.0214,10.6302,10.591,0.1,0.0035,0.1
2019-08-28 14:43:00,0.0955,0.0811,0.0392,10.658,10.5769,0.1,0.0035,0.1
2019-08-28 14:44:00,0.0927,0.0863,0.0811,10.6675,10.5812,0.1,0.0035,0.1
2019-08-28 14:45:00,0.1039,0.1425,0.0863,10.7097,10.5672,0.1,0.0035,0.1
2019-08-28 14:46:00,0.113,0.2123,0.1425,10.7424,10.5301,0.1,0.0035,0.1
2019-08-28 14:47:00,0.1242,0.3002,0.2123,10.7936,10.4934,0.1,0.002,0.1
2019-08-28 14:48:00,0.1125,0.2827,0.3002,10.7898,10.5071,0.1,0.002,0.1
2019-08-28 14:49:00,0.1225,0.3205,0.2827,10.8089,10.4884,0.1,0.002,0.1
2019-08-28 14:50:00,0.1219,0.3332,0.3205,10.8219,10.4887,0.1,0.002,0.1
2019-08-28 14:51:00,0.132,0.3861,0.3332,10.8517,10.4656,0.1,0.002,0.1
2019-08-28 14:52:00,0.1323,0.4097,0.3861,10.8658,10.4561,0.1,0.002,0.1
2019-08-28 14:53:00,0.1468,0.4893,0.4097,10.9129,10.4236,0.1,0.002,0.1
2019-08-28 14:54:00,0.1463,0.5215,0.4893,10.9267,10.4053,0.1,0.002,0.1
2019-08-28 14:55:00,0.1501,0.551,0.5215,10.9467,10.3957,0.1,0.002,0.1
2019-08-28 14:56:00,0.1502,0.5608,0.551,10.9564,10.3955,0.1,0.002,0.1
2019-08-28 14:57:00,0.1663,0.6398,0.5608,10.9943,10.3546,0.1,0.002,0.1
2019-08-28 14:58:00,0.1634,0.6581,0.6398,11.0037,10.3456,0.1,0.002,0.1
2019-08-28 14:59:00,0.1679,0.683,0.6581,11.0284,10.3453,0.1,0.002,0.1
2019-08-28 15:00:00,0.1789,0.7428,0.683,11.0519,10.309,0.1,0.002,0.1
2019-08-28 15:01:00,0.1822,0.7814,0.7428,11.0766,10.2952,0.1,0.002,0.1
2019-08-28 15:02:00,0.1828,0.7959,0.7814,11.0862,10.2903,0.1,0.002,0.1
2019-08-28 15:03:00,0.1886,0.8237,0.7959,11.0962,10.2725,0.1,0.002,0.1
2019-08-28 15:04:00,0.1981,0.8763,0.8237,11.1304,10.2542,0.1,0.002,0.1
2019-08-28 15:05:00,0.2011,0.9087,0.8763,11.1493,10.2406,0.1,0.002,0.1
2019-08-28 15:06:00,0.2111,0.9653,0.9087,11.1835,10.2181,0.1,0.002,0.1
2019-08-28 15:07:00,0.2194,1.025,0.9653,11.2074,10.1824,0.1,0.002,0.1
2019-08-28 15:08:00,0.2288,1.091,1.025,11.2465,10.1555,0.1,0.002,0.1
2019-08-28 15:09:00,0.2318,1.1278,1.091,11.266,10.1381,0.1,0.002,0.1
2019-08-28 15:10:00,0.2361,1.1563,1.1278,11.2808,10.1245,0.1,0.002,0.1
2019-08-28 15:11:00,0.2481,1.2186,1.1563,11.3255,10.1069,0.1,0.002,0.1
2019-08-28 15:12:00,0.2513,1.2531,1.2186,11.3552,10.1021,0.1,0.002,0.1
2019-08-28 15:13:00,0.2609,1.3051,1.2531,11.3851,10.08,0.1,0.002,0.1
2019-08-28 15:14:00,0.2671,1.3488,1.3051,11.4197,10.0708,0.1,0.002,0.1
2019-08-28 15:15:00,0.2777,1.4096,1.3488,11.4452,10.0356,0.1,0.002,0.1
2019-08-28 15:16:00,0.2813,1.4436,1.4096,11.4702,10.0265,0.1,0.002,0.1
2019-08-28 15:17:00,0.2854,1.4666,1.4436,11.4843,10.0177,0.1,0.002,0.1
2019-08-28 15:18:00,0.2964,1.5179,1.4666,11.5096,9.9917,0.1,0.002,0.1
2019-08-28 15:19:00,0.3,1.5796,1.5179,11.5493,9.9696,0.1,0.002,0.1
2019-08-28 15:20:00,0.2997,1.5928,1.5796,11.5662,9.9734,0.1,0.002,0.1
2019-08-28 15:21:00,0.3,1.6346,1.5928,11.5904,9.9559,0.1,0.002,0.1
2019-08-28 15:22:00,0.3,1.6713,1.6346,11.6055,9.9342,0.1,0.002,0.1
2019-08-28 15:23:00,0.3,1.7425,1.6713,11.6458,9.9032,0.1,0.002,0.1
2019-08-28 15:24:00,0.3,1.767,1.7425,11.6616,9.8946,0.1,0.002,0.1
2019-08-28 15:25:00,0.3,1.8351,1.767,11.7077,9.8726,0.1,0.002,0.1
2019-08-28 15:26:00,0.3,1.8883,1.8351,11.7433,9.855,0.1,0.002,0.1
2019-08-28 15:27:00,0.3,1.9072,1.8883,11.7487,9.8414,0.1,0.002,0.1
2019-08-28 15:28:00,0.3,1.952,1.9072,11.7848,9.8327,0.1,0.002,0.1
2019-08-28 15:29:00,0.3,1.9841,1.952,11.816,9.8319,0.1,0.002,0.1
2019-08-28 15:30:00,0.3,2.0209,1.9841,11.8312,9.8103,0.1,0.002,0.1
2019-08-28 15:31:00,0.3,2.0745,2.0209,11.8676,9.7931,0.1,0.002,0.1
2019-08-28 15:32:00,0.3,2.1079,2.0745,11.8833,9.7754,0.1,0.002,0.1
2019-08-28 15:33:00,0.3,2.1698,2.1079,11.9239,9.7542,0.1,0.002,0.1
2019-08-28 15:34:00,0.3,2.1976,2.1698,11.9343,9.7366,0.1,0.002,0.1
2019-08-28 15:35:00,0.3,2.2512,2.1976,11.9708,9.7196,0.1,0.002,0.1
2019-08-28 15:36:00,0.3,2.3232,2.2512,12.0125,9.6893,0.1,0.002,0.1
2019-08-28 15:37:00,0.296,2.3162,2.3232,12.0019,9.6857,0.1,0.002,0.1
2019-08-28 15:38:00,0.3,2.3744,2.3162,12.0384,9.664,0.1,0.002,0.1
2019-08-28 15:39:00,0.3,2.4473,2.3744,12.0857,9.6384,0.1,0.002,0.1
2019-08-28 15:40:00,0.3,2.5083,2.4473,12.1175,9.6092,0.1,0.002,0.1
2019-08-28 15:41:00,0.3,2.5544,2.5083,12.1548,9.6004,0.1,0.002,0.1
2019-08-28 15:42:00,0.3,2.5971,2.5544,12.1805,9.5834,0.1,0.002,0.1
2019-08-28 15:43:00,0.3,2.6509,2.5971,12.218,9.5671,0.1,0.002,0.1
2019-08-28 15:44:00,0.3,2.6761,2.6509,12.2386,9.5625,0.1,0.002,0.1
2019-08-28 15:45:00,0.3,2.7467,2.6761,12.2756,9.5289,0.1,0.002,0.1
2019-08-28 15:46:00,0.3,2.765,2.7467,12.286,9.521,0.1,0.002,0.1
2019-08-28 15:47:00,0.3,2.8181,2.765,12.3182,9.5001,0.1,0.002,0.1
2019-08-28 15:48:00,0.3,2.8579,2.8181,12.3454,9.4875,0.1,0.002,0.1
2019-08-28 15:49:00,0.3,2.896,2.8579,12.3666,9.4707,0.1,0.002,0.1
2019-08-28 15:50:00,0.3,2.9357,2.896,12.3939,9.4582,0.1,0.002,0.1
2019-08-28 15:51:00,0.3,2.964,2.9357,12.4096,9.4456,0.1,0.002,0.1
2019-08-28 15:52:00,0.3,3.0079,2.964,12.4365,9.4286,0.1,0.002,0.1
2019-08-28 15:53:00,0.3,3.009,3.0079,12.4422,9.4333,0.1,0.002,0.1
2019-08-28 15:54:00,0.3,3.027,3.009,12.4477,9.4208,0.1,0.002,0.1
2019-08-28 15:55:00,0.3,3.0942,3.027,12.4858,9.3916,0.1,0.002,0.1
2019-08-28 15:56:00,0.3,3.1329,3.0942,12.5122,9.3793,0.1,0.002,0.1
2019-08-28 15:57:00,0.3,3.1351,3.1329,12.5062,9.3711,0.1,0.002,0.1
2019-08-28 15:58:00,0.3,3.1804,3.1351,12.5392,9.3588,0.1,0.002,0.1
2019-08-28 15:59:00,0.3,3.2173,3.1804,12.5718,9.3545,0.1,0.002,0.1
2019-08-28 16:00:00,0.3,3.266,3.2173,12.5999,9.3339,0.1,0.002,0.1
2019-08-28 16:01:00,0.3,3.2914,3.266,12.6212,9.3298,0.1,0.002,0.1
2019-08-28 16:02:00,0.3,3.2895,3.2914,12.6153,9.3259,0.1,0.002,0.1
2019-08-28 16:03:00,0.3,3.3572,3.2895,12.654,9.2968,0.1,0.002,0.1
2019-08-28 16:04:00,0.3,3.4453,3.3572,12.7093,9.2639,0.1,0.002,0.1
2019-08-28 16:05:00,0.3,3.5027,3.4453,12.7422,9.2394,0.1,0.002,0.1
2019-08-28 16:06:00,0.2978,3.4853,3.5027,12.737,9.2517,0.1,0.002,0.1
2019-08-28 16:07:00,0.3,3.5353,3.4853,12.7705,9.2351,0.1,0.002,0.1
2019-08-28 16:08:00,0.3,3.5503,3.5353,12.7817,9.2313,0.1,0.002,0.1
2019-08-28 16:09:00,0.3,3.5752,3.5503,12.7981,9.2228,0.1,0.002,0.1
2019-08-28 16:10:00,0.3,3.5847,3.5752,12.8036,9.2189,0.1,0.002,0.1
2019-08-28 16:11:00,0.3,3.6022,3.5847,12.8257,9.2235,0.1,0.002,0.1
2019-08-28 16:12:00,0.3,3.6314,3.6022,12.8424,9.211,0.1,0.002,0.1
2019-08-28 16:13:00,0.3,3.6594,3.6314,12.8704,9.211,0.1,0.002,0.1
2019-08-28 16:14:00,0.3,3.7003,3.6594,12.887,9.1867,0.1,0.002,0.1
2019-08-28 16:15:00,0.3,3.7137,3.7003,12.9042,9.1905,0.1,0.002,0.1
2019-08-28 16:16:00,0.3,3.7061,3.7137,12.9045,9.1984,0.1,0.002,0.1
2019-08-28 16:17:00,0.3,3.7456,3.7061,12.9316,9.1861,0.1,0.002,0.1
2019-08-28 16:18:00,0.3,3.7546,3.7456,12.9369,9.1823,0.1,0.002,0.1
2019-08-28 16:19:00,0.3,3.7677,3.7546,12.9543,9.1866,0.1,0.002,0.1
2019-08-28 16:20:00,0.3,3.795,3.7677,12.9653,9.1703,0.1,0.002,0.1
2019-08-28 16:21:00,0.3,3.827,3.795,12.9935,9.1664,0.1,0.002,0.1
2019-08-28 16:22:00,0.3,3.8343,3.827,13.0047,9.1704,0.1,0.002,0.1
2019-08-28 16:23:00,0.3,3.8491,3.8343,13.0154,9.1663,0.1,0.002,0.1
2019-08-28 16:24:00,0.3,3.854,3.8491,13.0324,9.1785,0.1,0.002,0.1
2019-08-28 16:25:00,0.3,3.8611,3.854,13.0391,9.1781,0.1,0.002,0.1
2019-08-28 16:26:00,0.3,3.8823,3.8611,13.0611,9.1788,0.1,0.002,0.1
2019-08-28 16:27:00,0.3,3.8935,3.8823,13.0722,9.1787,0.1,0.002,0.1
2019-08-28 16:28:00,0.3,3.8918,3.8935,13.0781,9.1863,0.1,0.002,0.1
2019-08-28 16:29:00,0.3,3.9112,3.8918,13.0896,9.1784,0.1,0.002,0.1
2019-08-28 16:30:00,0.3,3.9496,3.9112,13.1121,9.1625,0.1,0.002,0.1
2019-08-28 16:31:00,0.3,3.9524,3.9496,13.1182,9.1658,0.1,0.002,0.1
2019-08-28 16:32:00,0.3,3.9637,3.9524,13.1296,9.1659,0.1,0.002,0.1
2019-08-28 16:33:00,0.3,3.9757,3.9637,13.1412,9.1655,0.1,0.002,0.1
2019-08-28 16:34:00,0.3,3.983,3.9757,13.1526,9.1696,0.1,0.002,0.1
2019-08-28 16:35:00,0.3,3.9635,3.983,13.1412,9.1777,0.1,0.002,0.1
2019-08-28 16:36:00,0.3,3.9987,3.9635,13.164,9.1652,0.1,0.002,0.1
2019-08-28 16:37:00,0.3,4.0038,3.9987,13.1812,9.1774,0.1,0.002,0.1
2019-08-28 16:38:00,0.3,4.0208,4.0038,13.1983,9.1775,0.1,0.002,0.1
2019-08-28 16:39:00,0.2989,3.9839,4.0208,13.1814,9.1975,0.1,0.002,0.1
2019-08-28 16:40:00,0.3,4.0113,3.9839,13.2045,9.1932,0.1,0.002,0.1
2019-08-28 16:41:00,0.3,3.9911,4.0113,13.2044,9.2133,0.1,0.002,0.1
