datetime,DOsp_1,Delta DOsp,error_1,error_2,Delta error,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-10-01 10:30:00,0.02,0.0,-2.4189,-2.3987,-0.0202,8.9682,11.3871,0.175,0.00075,0.03,-0.0035,-0.0018,-0.0003
2019-10-01 10:31:00,0.02,0.0,-2.4189,-2.4189,-0.0,8.9682,11.3871,0.175,0.00075,0.03,-0.0,-0.0018,0.0006
2019-10-01 10:32:00,0.02,0.0,-2.4293,-2.4189,-0.0104,8.9566,11.3859,0.175,0.00075,0.03,-0.0018,-0.0018,-0.0003
2019-10-01 10:33:00,0.02,0.0,-2.4378,-2.4293,-0.0085,8.9527,11.3905,0.175,0.00075,0.03,-0.0015,-0.0018,0.0001
2019-10-01 10:34:00,0.02,0.0,-2.4558,-2.4378,-0.018,8.9447,11.4005,0.175,0.00075,0.03,-0.0032,-0.0018,-0.0003
2019-10-01 10:35:00,0.0215,0.0015,-2.4422,-2.4558,0.0136,8.9526,11.3947,0.175,0.00075,0.03,0.0024,-0.0018,0.0009
2019-10-01 10:36:00,0.02,-0.0015,-2.4739,-2.4422,-0.0317,8.9409,11.4148,0.175,0.00075,0.03,-0.0055,-0.0019,-0.0014
2019-10-01 10:37:00,0.02,0.0,-2.515,-2.4739,-0.0411,8.9248,11.4398,0.175,0.00075,0.03,-0.0072,-0.0019,-0.0003
2019-10-01 10:38:00,0.0286,0.0086,-2.4698,-2.515,0.0452,8.9449,11.4147,0.175,0.00075,0.03,0.0079,-0.0019,0.0026
2019-10-01 10:39:00,0.0266,-0.002,-2.4641,-2.4698,0.0057,8.9448,11.4088,0.175,0.00075,0.03,0.001,-0.0018,-0.0012
2019-10-01 10:40:00,0.0246,-0.002,-2.4641,-2.4641,0.0,8.9448,11.4088,0.175,0.00075,0.03,0.0,-0.0018,-0.0002
2019-10-01 10:41:00,0.02,-0.0046,-2.5239,-2.4641,-0.0598,8.9296,11.4535,0.175,0.00075,0.03,-0.0105,-0.0019,-0.0018
2019-10-01 10:42:00,0.02,0.0,-2.5332,-2.5239,-0.0093,8.9255,11.4588,0.175,0.00075,0.03,-0.0016,-0.0019,0.0015
2019-10-01 10:43:00,0.02,0.0,-2.5466,-2.5332,-0.0134,8.9215,11.4681,0.175,0.00075,0.03,-0.0024,-0.0019,-0.0001
2019-10-01 10:44:00,0.02,0.0,-2.5656,-2.5466,-0.019,8.9217,11.4873,0.175,0.00075,0.03,-0.0033,-0.0019,-0.0002
2019-10-01 10:45:01,0.02,0.0,-2.6004,-2.5656,-0.0348,8.9018,11.5023,0.175,0.00075,0.03,-0.0061,-0.002,-0.0005
2019-10-01 10:46:01,0.021,0.001,-2.591,-2.6004,0.0094,8.9061,11.4971,0.175,0.00075,0.03,0.0016,-0.0019,0.0013
2019-10-01 10:47:00,0.0208,-0.0002,-2.5811,-2.591,0.0099,8.9102,11.4913,0.175,0.00075,0.03,0.0017,-0.0019,0.0
2019-10-01 10:48:00,0.02,-0.0008,-2.5817,-2.5811,-0.0006,8.9142,11.4959,0.175,0.00075,0.03,-0.0001,-0.0019,-0.0003
2019-10-01 10:49:00,0.02,0.0,-2.6017,-2.5817,-0.02,8.899,11.5006,0.175,0.00075,0.03,-0.0035,-0.002,-0.0006
2019-10-01 10:50:00,0.0271,0.0071,-2.5605,-2.6017,0.0412,8.9143,11.4748,0.175,0.00075,0.03,0.0072,-0.0019,0.0018
2019-10-01 10:51:00,0.02,-0.0071,-2.5959,-2.5605,-0.0354,8.8987,11.4946,0.175,0.00075,0.03,-0.0062,-0.0019,-0.0023
2019-10-01 10:52:00,0.02,0.0,-2.5959,-2.5959,-0.0,8.8987,11.4946,0.175,0.00075,0.03,-0.0,-0.0019,0.0011
2019-10-01 10:53:00,0.02,0.0,-2.6364,-2.5959,-0.0405,8.8876,11.524,0.175,0.00075,0.03,-0.0071,-0.002,-0.0012
2019-10-01 10:54:00,0.02,0.0,-2.6404,-2.6364,-0.004,8.8836,11.524,0.175,0.00075,0.03,-0.0007,-0.002,0.0011
2019-10-01 10:55:00,0.02,0.0,-2.6436,-2.6404,-0.0032,8.8847,11.5283,0.175,0.00075,0.03,-0.0006,-0.002,0.0
2019-10-01 10:56:00,0.0246,0.0046,-2.6119,-2.6436,0.0317,8.9001,11.512,0.175,0.00075,0.03,0.0056,-0.002,0.001
2019-10-01 10:57:00,0.0218,-0.0028,-2.6114,-2.6119,0.0005,8.9006,11.512,0.175,0.00075,0.03,0.0001,-0.002,-0.0009
2019-10-01 10:58:00,0.02,-0.0018,-2.63,-2.6114,-0.0186,8.9013,11.5314,0.175,0.00075,0.03,-0.0033,-0.002,-0.0006
2019-10-01 10:59:00,0.02,0.0,-2.6456,-2.63,-0.0156,8.9053,11.5509,0.175,0.00075,0.03,-0.0027,-0.002,0.0001
2019-10-01 11:00:00,0.0226,0.0026,-2.6256,-2.6456,0.02,8.9252,11.5508,0.175,0.00075,0.03,0.0035,-0.002,0.0011
2019-10-01 11:01:00,0.02,-0.0026,-2.6256,-2.6256,-0.0,8.9252,11.5508,0.175,0.00075,0.03,-0.0,-0.002,-0.0006
2019-10-01 11:02:00,0.02,0.0,-2.6366,-2.6256,-0.011,8.9142,11.5507,0.175,0.00075,0.03,-0.0019,-0.002,-0.0003
2019-10-01 11:03:00,0.0256,0.0056,-2.6011,-2.6366,0.0355,8.9293,11.5305,0.175,0.00075,0.03,0.0062,-0.002,0.0014
2019-10-01 11:04:00,0.0222,-0.0034,-2.6029,-2.6011,-0.0018,8.9376,11.5405,0.175,0.00075,0.03,-0.0003,-0.002,-0.0011
2019-10-01 11:05:00,0.0239,0.0017,-2.5855,-2.6029,0.0174,8.9448,11.5303,0.175,0.00075,0.03,0.003,-0.0019,0.0006
2019-10-01 11:06:00,0.024,0.0001,-2.5731,-2.5855,0.0124,8.9523,11.5255,0.175,0.00075,0.03,0.0022,-0.0019,-0.0002
2019-10-01 11:07:00,0.02,-0.004,-2.5881,-2.5731,-0.015,8.9568,11.5449,0.175,0.00075,0.03,-0.0026,-0.0019,-0.0008
2019-10-01 11:08:00,0.02,0.0,-2.5952,-2.5881,-0.0071,8.9649,11.5601,0.175,0.00075,0.03,-0.0012,-0.0019,0.0002
2019-10-01 11:09:00,0.0235,0.0035,-2.5698,-2.5952,0.0254,8.9848,11.5546,0.175,0.00075,0.03,0.0044,-0.0019,0.001
2019-10-01 11:10:01,0.0208,-0.0027,-2.5698,-2.5698,-0.0,8.9848,11.5546,0.175,0.00075,0.03,-0.0,-0.0019,-0.0008
2019-10-01 11:11:00,0.02,-0.0008,-2.6017,-2.5698,-0.0319,8.9729,11.5745,0.175,0.00075,0.03,-0.0056,-0.002,-0.001
2019-10-01 11:12:00,0.0293,0.0093,-2.5518,-2.6017,0.0499,8.9974,11.5492,0.175,0.00075,0.03,0.0087,-0.0019,0.0025
2019-10-01 11:13:00,0.0261,-0.0032,-2.5506,-2.5518,0.0012,8.9978,11.5485,0.175,0.00075,0.03,0.0002,-0.0019,-0.0015
2019-10-01 11:14:00,0.02,-0.0061,-2.5759,-2.5506,-0.0253,8.9824,11.5583,0.175,0.00075,0.03,-0.0044,-0.0019,-0.0008
2019-10-01 11:15:00,0.0269,0.0069,-2.5367,-2.5759,0.0392,9.006,11.5427,0.175,0.00075,0.03,0.0069,-0.0019,0.0019
2019-10-01 11:16:00,0.0283,0.0014,-2.5148,-2.5367,0.0219,9.0223,11.537,0.175,0.00075,0.03,0.0038,-0.0019,-0.0005
2019-10-01 11:17:00,0.0238,-0.0045,-2.5243,-2.5148,-0.0095,9.0222,11.5465,0.175,0.00075,0.03,-0.0017,-0.0019,-0.0009
2019-10-01 11:18:00,0.0241,0.0003,-2.5152,-2.5243,0.0091,9.0308,11.546,0.175,0.00075,0.03,0.0016,-0.0019,0.0006
2019-10-01 11:19:00,0.024,-0.0001,-2.5049,-2.5152,0.0103,9.0509,11.5558,0.175,0.00075,0.03,0.0018,-0.0019,0.0
2019-10-01 11:20:00,0.02,-0.004,-2.5164,-2.5049,-0.0115,9.0484,11.5648,0.175,0.00075,0.03,-0.002,-0.0019,-0.0007
2019-10-01 11:21:00,0.0201,0.0001,-2.5083,-2.5164,0.0081,9.0661,11.5744,0.175,0.00075,0.03,0.0014,-0.0019,0.0006
2019-10-01 11:22:00,0.02,-0.0001,-2.5083,-2.5083,-0.0,9.0661,11.5744,0.175,0.00075,0.03,-0.0,-0.0019,-0.0002
2019-10-01 11:23:00,0.02,0.0,-2.5054,-2.5083,0.0029,9.073,11.5784,0.175,0.00075,0.03,0.0005,-0.0019,0.0001
2019-10-01 11:24:00,0.0284,0.0084,-2.4553,-2.5054,0.0501,9.0972,11.5524,0.175,0.00075,0.03,0.0088,-0.0018,0.0014
2019-10-01 11:25:00,0.0302,0.0018,-2.4304,-2.4553,0.0249,9.1213,11.5517,0.175,0.00075,0.03,0.0044,-0.0018,-0.0008
2019-10-01 11:26:00,0.034,0.0038,-2.3994,-2.4304,0.031,9.1416,11.541,0.175,0.00075,0.03,0.0054,-0.0018,0.0002
2019-10-01 11:27:00,0.0372,0.0032,-2.3708,-2.3994,0.0286,9.1589,11.5297,0.175,0.00075,0.03,0.005,-0.0018,-0.0001
2019-10-01 11:28:00,0.0351,-0.0021,-2.3683,-2.3708,0.0025,9.1713,11.5395,0.175,0.00075,0.03,0.0004,-0.0018,-0.0008
2019-10-01 11:29:00,0.0376,0.0025,-2.3473,-2.3683,0.021,9.1921,11.5393,0.175,0.00075,0.03,0.0037,-0.0018,0.0006
2019-10-01 11:30:00,0.0386,0.001,-2.3309,-2.3473,0.0164,9.2026,11.5335,0.175,0.00075,0.03,0.0029,-0.0017,-0.0001
2019-10-01 11:31:00,0.0368,-0.0018,-2.3286,-2.3309,0.0023,9.2047,11.5333,0.175,0.00075,0.03,0.0004,-0.0017,-0.0004
2019-10-01 11:32:00,0.0447,0.0079,-2.2815,-2.3286,0.0471,9.2254,11.5069,0.175,0.00075,0.03,0.0082,-0.0017,0.0013
2019-10-01 11:33:00,0.0478,0.0031,-2.2515,-2.2815,0.03,9.2452,11.4967,0.175,0.00075,0.03,0.0053,-0.0017,-0.0005
2019-10-01 11:34:00,0.0435,-0.0043,-2.2597,-2.2515,-0.0082,9.2466,11.5063,0.175,0.00075,0.03,-0.0014,-0.0017,-0.0011
2019-10-01 11:35:00,0.041,-0.0025,-2.2648,-2.2597,-0.0051,9.2511,11.5159,0.175,0.00075,0.03,-0.0009,-0.0017,0.0001
2019-10-01 11:36:01,0.0467,0.0057,-2.2294,-2.2648,0.0354,9.276,11.5054,0.175,0.00075,0.03,0.0062,-0.0017,0.0012
2019-10-01 11:37:00,0.0463,-0.0004,-2.2182,-2.2294,0.0112,9.2916,11.5098,0.175,0.00075,0.03,0.002,-0.0017,-0.0007
2019-10-01 11:38:00,0.0489,0.0026,-2.196,-2.2182,0.0222,9.3133,11.5094,0.175,0.00075,0.03,0.0039,-0.0016,0.0003
2019-10-01 11:39:00,0.0484,-0.0005,-2.1872,-2.196,0.0088,9.3267,11.5139,0.175,0.00075,0.03,0.0015,-0.0016,-0.0004
2019-10-01 11:40:00,0.0444,-0.004,-2.1974,-2.1872,-0.0102,9.3215,11.5189,0.175,0.00075,0.03,-0.0018,-0.0016,-0.0006
2019-10-01 11:41:00,0.051,0.0066,-2.1405,-2.1974,0.0569,9.3683,11.5088,0.1,0.0005,0.03,0.0057,-0.0011,0.002
2019-10-01 11:42:00,0.0593,0.0083,-2.0556,-2.1405,0.0849,9.4179,11.4734,0.1,0.0005,0.03,0.0085,-0.001,0.0008
2019-10-01 11:43:00,0.0578,-0.0015,-2.0394,-2.0556,0.0162,9.4343,11.4737,0.1,0.0005,0.03,0.0016,-0.001,-0.0021
2019-10-01 11:44:00,0.0608,0.003,-2.0053,-2.0394,0.0341,9.4635,11.4687,0.1,0.0005,0.03,0.0034,-0.001,0.0005
2019-10-01 11:45:00,0.0629,0.0021,-1.9737,-2.0053,0.0316,9.4894,11.4631,0.1,0.0005,0.03,0.0032,-0.001,-0.0001
2019-10-01 11:46:00,0.0654,0.0025,-1.9401,-1.9737,0.0336,9.5072,11.4473,0.1,0.0005,0.03,0.0034,-0.001,0.0001
2019-10-01 11:47:00,0.0676,0.0022,-1.9081,-1.9401,0.032,9.549,11.4571,0.1,0.0005,0.03,0.0032,-0.001,-0.0
2019-10-01 11:48:00,0.0704,0.0028,-1.8718,-1.9081,0.0363,9.575,11.4468,0.1,0.0005,0.03,0.0036,-0.0009,0.0001
2019-10-01 11:49:00,0.0723,0.0019,-1.8418,-1.8718,0.03,9.6092,11.4511,0.1,0.0005,0.03,0.003,-0.0009,-0.0002
2019-10-01 11:50:00,0.0706,-0.0017,-1.8411,-1.8418,0.0007,9.6099,11.451,0.1,0.0005,0.03,0.0001,-0.0009,-0.0009
2019-10-01 11:51:00,0.076,0.0054,-1.7926,-1.8411,0.0485,9.633,11.4256,0.1,0.0005,0.03,0.0049,-0.0009,0.0014
2019-10-01 11:52:00,0.0737,-0.0023,-1.7926,-1.7926,0.0,9.633,11.4256,0.1,0.0005,0.03,0.0,-0.0009,-0.0015
2019-10-01 11:53:00,0.079,0.0053,-1.7448,-1.7926,0.0478,9.6999,11.4447,0.1,0.0005,0.03,0.0048,-0.0009,0.0014
2019-10-01 11:54:00,0.0781,-0.0009,-1.7343,-1.7448,0.0105,9.7001,11.4345,0.1,0.0005,0.03,0.001,-0.0009,-0.0011
2019-10-01 11:55:00,0.0792,0.0011,-1.7165,-1.7343,0.0178,9.7174,11.4339,0.1,0.0005,0.03,0.0018,-0.0009,0.0002
2019-10-01 11:56:00,0.0845,0.0053,-1.665,-1.7165,0.0515,9.7432,11.4082,0.1,0.0005,0.03,0.0051,-0.0008,0.001
2019-10-01 11:57:00,0.0861,0.0016,-1.6343,-1.665,0.0307,9.7735,11.4078,0.1,0.0005,0.03,0.0031,-0.0008,-0.0006
2019-10-01 11:58:01,0.0961,0.01,-1.5444,-1.6343,0.0899,9.8127,11.3572,0.1,0.0005,0.03,0.009,-0.0008,0.0018
2019-10-01 11:59:00,0.0985,0.0024,-1.4991,-1.5444,0.0453,9.8479,11.347,0.1,0.0005,0.03,0.0045,-0.0007,-0.0013
2019-10-01 12:00:00,0.1,0.0015,-1.4713,-1.4991,0.0278,9.8607,11.332,0.1,0.0005,0.03,0.0028,-0.0007,-0.0005
2019-10-01 12:01:00,0.0984,-0.0016,-1.4713,-1.4713,-0.0,9.8607,11.332,0.1,0.0005,0.03,-0.0,-0.0007,-0.0008
2019-10-01 12:02:00,0.1068,0.0084,-1.4015,-1.4713,0.0698,9.9144,11.316,0.1,0.0005,0.03,0.007,-0.0007,0.0021
2019-10-01 12:03:00,0.1082,0.0014,-1.3694,-1.4015,0.0321,9.9368,11.3063,0.1,0.0005,0.03,0.0032,-0.0007,-0.0011
2019-10-01 12:04:00,0.1114,0.0032,-1.3322,-1.3694,0.0372,9.9587,11.2909,0.1,0.0005,0.03,0.0037,-0.0007,0.0002
2019-10-01 12:05:00,0.115,0.0036,-1.2912,-1.3322,0.041,9.9896,11.2807,0.1,0.0005,0.03,0.0041,-0.0006,0.0001
2019-10-01 12:06:00,0.1168,0.0018,-1.2629,-1.2912,0.0283,10.0124,11.2752,0.1,0.0005,0.03,0.0028,-0.0006,-0.0004
2019-10-01 12:07:00,0.1221,0.0053,-1.2112,-1.2629,0.0517,10.0432,11.2544,0.1,0.0005,0.03,0.0052,-0.0006,0.0007
2019-10-01 12:08:00,0.1222,0.0001,-1.1938,-1.2112,0.0174,10.0656,11.2594,0.1,0.0005,0.03,0.0017,-0.0006,-0.001
2019-10-01 12:09:00,0.1277,0.0055,-1.1427,-1.1938,0.0511,10.1014,11.2442,0.1,0.0005,0.03,0.0051,-0.0006,0.001
2019-10-01 12:10:00,0.1256,-0.0021,-1.1427,-1.1427,-0.0,10.1014,11.2442,0.1,0.0005,0.03,-0.0,-0.0006,-0.0015
2019-10-01 12:11:00,0.1304,0.0048,-1.1015,-1.1427,0.0412,10.1422,11.2437,0.1,0.0005,0.03,0.0041,-0.0006,0.0012
2019-10-01 12:12:00,0.1391,0.0087,-1.0211,-1.1015,0.0804,10.1921,11.2132,0.1,0.0005,0.03,0.008,-0.0005,0.0012
2019-10-01 12:13:00,0.1404,0.0013,-0.9884,-1.0211,0.0327,10.2101,11.1986,0.1,0.0005,0.03,0.0033,-0.0005,-0.0014
2019-10-01 12:14:00,0.1395,-0.0009,-0.9839,-0.9884,0.0045,10.2286,11.2125,0.1,0.0005,0.03,0.0005,-0.0005,-0.0008
2019-10-01 12:15:00,0.1438,0.0043,-0.9461,-0.9839,0.0378,10.2515,11.1976,0.1,0.0005,0.03,0.0038,-0.0005,0.001
2019-10-01 12:16:00,0.1428,-0.001,-0.9415,-0.9461,0.0046,10.27,11.2115,0.1,0.0005,0.03,0.0005,-0.0005,-0.001
2019-10-01 12:17:00,0.148,0.0052,-0.8973,-0.9415,0.0442,10.2934,11.1906,0.1,0.0005,0.03,0.0044,-0.0004,0.0012
2019-10-01 12:18:00,0.1499,0.0019,-0.8692,-0.8973,0.0281,10.3258,11.195,0.1,0.0005,0.03,0.0028,-0.0004,-0.0005
2019-10-01 12:19:00,0.1531,0.0032,-0.8349,-0.8692,0.0343,10.349,11.1839,0.1,0.0005,0.03,0.0034,-0.0004,0.0002
2019-10-01 12:20:00,0.1548,0.0017,-0.8105,-0.8349,0.0244,10.3633,11.1738,0.1,0.0005,0.03,0.0024,-0.0004,-0.0003
2019-10-01 12:21:00,0.1583,0.0035,-0.7746,-0.8105,0.0359,10.3934,11.168,0.1,0.0005,0.03,0.0036,-0.0004,0.0003
2019-10-01 12:22:00,0.1568,-0.0015,-0.7746,-0.7746,-0.0,10.3934,11.168,0.1,0.0005,0.03,-0.0,-0.0004,-0.0011
2019-10-01 12:23:00,0.1644,0.0076,-0.7135,-0.7746,0.0611,10.4289,11.1424,0.1,0.0005,0.03,0.0061,-0.0004,0.0018
2019-10-01 12:24:00,0.1671,0.0027,-0.6764,-0.7135,0.0371,10.4606,11.137,0.1,0.0005,0.03,0.0037,-0.0003,-0.0007
2019-10-01 12:25:00,0.1676,0.0005,-0.6616,-0.6764,0.0148,10.4844,11.146,0.1,0.0005,0.03,0.0015,-0.0003,-0.0007
2019-10-01 12:26:00,0.1736,0.006,-0.6095,-0.6616,0.0521,10.5167,11.1262,0.1,0.0005,0.03,0.0052,-0.0003,0.0011
2019-10-01 12:27:00,0.1786,0.005,-0.557,-0.6095,0.0525,10.559,11.116,0.1,0.0005,0.03,0.0053,-0.0003,0.0
2019-10-01 12:28:00,0.1823,0.0037,-0.5143,-0.557,0.0427,10.582,11.0963,0.1,0.0005,0.03,0.0043,-0.0003,-0.0003
2019-10-01 12:29:00,0.1832,0.0009,-0.4955,-0.5143,0.0188,10.6058,11.1013,0.1,0.0005,0.03,0.0019,-0.0002,-0.0007
2019-10-01 12:30:00,0.1858,0.0026,-0.4695,-0.4955,0.026,10.6359,11.1055,0.1,0.0005,0.03,0.0026,-0.0002,0.0002
2019-10-01 12:31:00,0.1848,-0.001,-0.4695,-0.4695,-0.0,10.6359,11.1055,0.1,0.0005,0.03,-0.0,-0.0002,-0.0008
2019-10-01 12:32:00,0.1975,0.0127,-0.3707,-0.4695,0.0988,10.7195,11.0902,0.1,0.0005,0.03,0.0099,-0.0002,0.003
2019-10-01 12:33:00,0.2013,0.0038,-0.3174,-0.3707,0.0533,10.7574,11.0748,0.1,0.0005,0.03,0.0053,-0.0002,-0.0014
2019-10-01 12:34:00,0.2051,0.0038,-0.2748,-0.3174,0.0426,10.7905,11.0653,0.1,0.0005,0.03,0.0043,-0.0001,-0.0003
2019-10-01 12:35:00,0.2125,0.0074,-0.2069,-0.2748,0.0679,10.8334,11.0403,0.1,0.0005,0.03,0.0068,-0.0001,0.0008
2019-10-01 12:36:00,0.2135,0.001,-0.1828,-0.2069,0.0241,10.8527,11.0354,0.1,0.0005,0.03,0.0024,-0.0001,-0.0013
2019-10-01 12:37:00,0.2172,0.0037,-0.1486,-0.1828,0.0342,10.8912,11.0398,0.1,0.0005,0.03,0.0034,-0.0001,0.0003
2019-10-01 12:38:00,0.2232,0.006,-0.0943,-0.1486,0.0543,10.9255,11.0199,0.1,0.0005,0.03,0.0054,-0.0,0.0006
2019-10-01 12:39:00,0.2254,0.0022,-0.0648,-0.0943,0.0295,10.945,11.0099,0.1,0.0005,0.03,0.0029,-0.0,-0.0007
2019-10-01 12:40:00,0.2245,-0.0009,-0.0645,-0.0648,0.0003,10.9451,11.0096,0.1,0.0005,0.03,0.0,-0.0,-0.0009
2019-10-01 12:41:00,0.2404,0.0159,0.0579,-0.0645,0.1224,11.0329,10.975,0.1,0.0005,0.03,0.0122,0.0,0.0037
2019-10-01 12:42:00,0.2456,0.0052,0.1254,0.0579,0.0675,11.0812,10.9558,0.1,0.0005,0.03,0.0067,0.0001,-0.0016
2019-10-01 12:43:00,0.2443,-0.0013,0.1303,0.1254,0.0049,11.1003,10.97,0.1,0.0005,0.03,0.0005,0.0001,-0.0019
2019-10-01 12:44:00,0.2526,0.0083,0.1947,0.1303,0.0644,11.1301,10.9354,0.1,0.0005,0.03,0.0064,0.0001,0.0018
2019-10-01 12:45:00,0.2622,0.0096,0.2823,0.1947,0.0876,11.1939,10.9116,0.1,0.0005,0.03,0.0088,0.0001,0.0007
2019-10-01 12:46:00,0.2624,0.0002,0.3028,0.2823,0.0205,11.219,10.9162,0.1,0.0005,0.03,0.002,0.0002,-0.002
2019-10-01 12:47:00,0.266,0.0036,0.3336,0.3028,0.0308,11.2494,10.9158,0.1,0.0005,0.03,0.0031,0.0002,0.0003
2019-10-01 12:48:00,0.2679,0.0019,0.3538,0.3336,0.0202,11.2691,10.9153,0.1,0.0005,0.03,0.002,0.0002,-0.0003
2019-10-01 12:49:00,0.2754,0.0075,0.4143,0.3538,0.0605,11.3099,10.8956,0.1,0.0005,0.03,0.0061,0.0002,0.0012
2019-10-01 12:50:00,0.2827,0.0073,0.4825,0.4143,0.0682,11.3496,10.8671,0.1,0.0005,0.03,0.0068,0.0002,0.0002
2019-10-01 12:51:00,0.2927,0.01,0.5727,0.4825,0.0902,11.4013,10.8286,0.1,0.0005,0.03,0.009,0.0003,0.0007
2019-10-01 12:52:00,0.2922,-0.0005,0.5878,0.5727,0.0151,11.4116,10.8238,0.1,0.0005,0.03,0.0015,0.0003,-0.0023
2019-10-01 12:53:00,0.3037,0.0115,0.6769,0.5878,0.0891,11.5053,10.8284,0.1,0.0005,0.03,0.0089,0.0003,0.0022
2019-10-01 12:54:00,0.3061,0.0024,0.7131,0.6769,0.0362,11.5413,10.8282,0.1,0.0005,0.03,0.0036,0.0004,-0.0016
2019-10-01 12:55:00,0.312,0.0059,0.7642,0.7131,0.0511,11.5872,10.8229,0.1,0.0005,0.03,0.0051,0.0004,0.0004
2019-10-01 12:56:00,0.3161,0.0041,0.8045,0.7642,0.0403,11.618,10.8135,0.1,0.0005,0.03,0.004,0.0004,-0.0003
2019-10-01 12:57:00,0.322,0.0059,0.8558,0.8045,0.0513,11.6543,10.7985,0.1,0.0005,0.03,0.0051,0.0004,0.0003
2019-10-01 12:58:00,0.3263,0.0043,0.8969,0.8558,0.0411,11.6903,10.7934,0.1,0.0005,0.03,0.0041,0.0004,-0.0003
2019-10-01 12:59:00,0.3346,0.0083,0.9667,0.8969,0.0698,11.7313,10.7645,0.1,0.0005,0.03,0.007,0.0005,0.0009
2019-10-01 13:00:00,0.3358,0.0012,0.9882,0.9667,0.0215,11.7567,10.7685,0.1,0.0005,0.03,0.0022,0.0005,-0.0014
2019-10-01 13:01:00,0.3357,-0.0001,0.9882,0.9882,0.0,11.7567,10.7685,0.1,0.0005,0.03,0.0,0.0005,-0.0006
2019-10-01 13:02:00,0.3467,0.011,1.0686,0.9882,0.0804,11.8038,10.7352,0.1,0.0005,0.03,0.008,0.0005,0.0024
2019-10-01 13:03:00,0.3482,0.0015,1.0942,1.0686,0.0256,11.8246,10.7304,0.1,0.0005,0.03,0.0026,0.0005,-0.0016
2019-10-01 13:04:00,0.35,0.0018,1.1109,1.0942,0.0167,11.8457,10.7348,0.1,0.0005,0.03,0.0017,0.0006,-0.0003
2019-10-01 13:05:00,0.35,0.0,1.1276,1.1109,0.0167,11.8668,10.7391,0.1,0.0005,0.03,0.0017,0.0006,0.0
2019-10-01 13:06:00,0.35,0.0,1.1878,1.1276,0.0602,11.8984,10.7105,0.1,0.0005,0.03,0.006,0.0006,0.0013
2019-10-01 13:07:00,0.35,0.0,1.2224,1.1878,0.0346,11.924,10.7016,0.1,0.0005,0.03,0.0035,0.0006,-0.0008
2019-10-01 13:08:00,0.35,0.0,1.264,1.2224,0.0416,11.9557,10.6918,0.1,0.0005,0.03,0.0042,0.0006,0.0002
2019-10-01 13:09:00,0.35,0.0,1.3084,1.264,0.0444,11.9901,10.6817,0.1,0.0005,0.03,0.0044,0.0007,0.0001
2019-10-01 13:10:00,0.35,0.0,1.3161,1.3084,0.0077,11.9932,10.6771,0.1,0.0005,0.03,0.0008,0.0007,-0.0011
2019-10-01 13:11:00,0.35,0.0,1.4396,1.3161,0.1235,12.093,10.6534,0.1,0.0005,0.03,0.0124,0.0007,0.0035
2019-10-01 13:12:00,0.35,0.0,1.5221,1.4396,0.0825,12.1562,10.6341,0.1,0.0005,0.03,0.0082,0.0008,-0.0012
2019-10-01 13:13:00,0.348,-0.002,1.5203,1.5221,-0.0018,12.173,10.6527,0.1,0.0005,0.03,-0.0002,0.0008,-0.0025
2019-10-01 13:14:00,0.35,0.002,1.5836,1.5203,0.0633,12.2268,10.6432,0.1,0.0005,0.03,0.0063,0.0008,0.002
2019-10-01 13:15:00,0.35,0.0,1.6653,1.5836,0.0817,12.2757,10.6104,0.1,0.0005,0.03,0.0082,0.0008,0.0006
2019-10-01 13:16:00,0.35,0.0,1.7513,1.6653,0.086,12.3288,10.5775,0.1,0.0005,0.03,0.0086,0.0009,0.0001
2019-10-01 13:17:00,0.35,0.0,1.7938,1.7513,0.0425,12.3618,10.5679,0.1,0.0005,0.03,0.0043,0.0009,-0.0013
2019-10-01 13:18:00,0.35,0.0,1.8207,1.7938,0.0269,12.3836,10.5629,0.1,0.0005,0.03,0.0027,0.0009,-0.0005
2019-10-01 13:19:00,0.35,0.0,1.8592,1.8207,0.0385,12.4172,10.558,0.1,0.0005,0.03,0.0039,0.0009,0.0003
2019-10-01 13:20:00,0.35,0.0,1.8877,1.8592,0.0285,12.4547,10.567,0.1,0.0005,0.03,0.0029,0.0009,-0.0003
2019-10-01 13:21:00,0.35,0.0,1.918,1.8877,0.0303,12.4804,10.5624,0.1,0.0005,0.03,0.003,0.001,0.0001
2019-10-01 13:22:00,0.35,0.0,1.918,1.918,-0.0,12.4804,10.5624,0.1,0.0005,0.03,-0.0,0.001,-0.0009
2019-10-01 13:23:00,0.35,0.0,1.9935,1.918,0.0755,12.5599,10.5664,0.1,0.0005,0.03,0.0075,0.001,0.0023
2019-10-01 13:24:00,0.35,0.0,2.0205,1.9935,0.027,12.5866,10.5662,0.1,0.0005,0.03,0.0027,0.001,-0.0015
2019-10-01 13:25:00,0.35,0.0,2.0634,2.0205,0.0429,12.615,10.5516,0.1,0.0005,0.03,0.0043,0.001,0.0005
2019-10-01 13:26:00,0.35,0.0,2.0974,2.0634,0.034,12.6488,10.5514,0.1,0.0005,0.03,0.0034,0.001,-0.0003
2019-10-01 13:27:00,0.35,0.0,2.1846,2.0974,0.0872,12.6984,10.5138,0.1,0.0005,0.03,0.0087,0.0011,0.0016
2019-10-01 13:28:00,0.35,0.0,2.2147,2.1846,0.0301,12.7327,10.518,0.1,0.0005,0.03,0.003,0.0011,-0.0017
